question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;6;473410717;Is there a spoon somewhere in the room?;True;[1];36;
existence;6;403106150;Do we have any spoons?;False;[1];36;
existence;8;355803421;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;8;973133841;Is there a bowl somewhere in the room?;False;[7];36;
existence;8;130514903;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;8;44677119;Is there a tomato somewhere in the room?;False;[6];36;
existence;8;346836974;Is there an apple in the room?;True;[9];36;
existence;8;822463273;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;8;409129197;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;8;263899737;Is there a head of lettuce in the room?;False;[8];36;
existence;9;489504956;Do we have any mugs?;False;[13];36;
existence;9;876312980;Is there a mug somewhere nearby?;True;[13];36;
existence;9;544721426;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;9;126383303;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;9;215275371;I think a knife is in the room. Is that correct?;True;[10];36;
existence;9;141546748;Do we have any knives?;False;[10];36;
existence;9;189396739;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;9;588657001;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;10;496457299;Is there a potato somewhere nearby?;True;[2];36;
existence;10;731459030;Is there a potato somewhere in the room?;False;[2];36;
existence;10;665831826;Do we have any eggs?;False;[5];36;
existence;10;713361846;Is there an egg somewhere in the room?;True;[5];36;
existence;10;875739189;Do we have any plates?;True;[4];36;
existence;10;564291782;I think a plate is in the room. Is that correct?;False;[4];36;
existence;10;813324211;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;10;955438036;Is there a mug in the room?;False;[13];36;
existence;11;845136398;Is there a fork in the room?;True;[3];36;
existence;11;670038735;Do we have any forks?;False;[3];36;
existence;11;622717576;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;11;407637859;Is there a spoon somewhere in the room?;False;[1];36;
existence;11;738375019;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;11;791627683;Is there a head of lettuce somewhere nearby?;False;[8];36;
existence;11;355568725;Is there a plate somewhere nearby?;True;[4];36;
existence;11;120867953;Is there a plate in the room?;False;[4];36;
existence;13;469175834;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;13;464676254;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;13;867696819;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;13;418471524;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;13;101535284;I think an apple is in the room. Is that correct?;False;[9];36;
existence;13;98127042;Is there an apple somewhere in the room?;True;[9];36;
existence;13;800444459;Is there a plate in the room?;True;[4];36;
existence;13;419319157;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;14;190038710;Is there a knife in the room?;True;[10];36;
existence;14;755967781;Do we have any knives?;False;[10];36;
existence;14;688588091;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;14;544624884;Is there a head of lettuce somewhere nearby?;False;[8];36;
existence;14;454811516;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;14;57076598;Is there an egg somewhere nearby?;False;[5];36;
existence;14;678701049;Is there a spoon in the room?;True;[1];36;
existence;14;947907432;Is there a spoon in the room?;False;[1];36;
existence;16;146378700;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;16;219615540;Is there a spoon somewhere in the room?;True;[1];36;
existence;16;358253021;Is there an apple somewhere in the room?;True;[9];36;
existence;16;963131462;Is there an apple somewhere in the room?;False;[9];36;
existence;16;229328921;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;16;256678784;Is there a fork somewhere nearby?;False;[3];36;
existence;16;444420167;Do we have any eggs?;True;[5];36;
existence;16;473687012;Do we have any eggs?;False;[5];36;
existence;17;985163592;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;17;574122274;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;17;541478000;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;17;71653742;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;17;98157020;Is there a potato somewhere nearby?;True;[2];36;
existence;17;74209915;I think a potato is in the room. Is that correct?;False;[2];36;
existence;17;635981599;Is there an egg in the room?;True;[5];36;
existence;17;743734196;I think an egg is in the room. Is that correct?;False;[5];36;
existence;18;274562876;Is there a head of lettuce in the room?;True;[8];36;
existence;18;450100682;Is there a head of lettuce in the room?;False;[8];36;
existence;18;408127551;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;18;885572243;Is there a bowl somewhere in the room?;False;[7];36;
existence;18;798691169;I think a loaf of bread is in the room. Is that correct?;True;[12];36;
existence;18;430647710;Do we have any loaves of bread?;False;[12];36;
existence;18;632489041;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;18;699301852;Is there a potato somewhere nearby?;True;[2];36;
existence;19;936913575;I think a loaf of bread is in the room. Is that correct?;True;[12];36;
existence;19;817806377;Is there a loaf of bread in the room?;False;[12];36;
existence;19;578572448;Is there a fork in the room?;True;[3];36;
existence;19;390651386;Is there a fork in the room?;False;[3];36;
existence;19;113648470;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;19;235042329;Is there a potato somewhere nearby?;False;[2];36;
existence;19;544132456;Is there a knife somewhere in the room?;True;[10];36;
existence;19;403683887;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;20;269956215;Is there a plate somewhere in the room?;True;[4];36;
existence;20;562669082;Is there a plate somewhere nearby?;False;[4];36;
existence;20;819638447;Is there a fork somewhere in the room?;True;[3];36;
existence;20;487445007;Do we have any forks?;False;[3];36;
existence;20;800962243;Is there a potato somewhere nearby?;True;[2];36;
existence;20;142484650;Is there a potato somewhere nearby?;False;[2];36;
existence;20;285069344;Is there a plate in the room?;True;[4];36;
existence;20;187569031;Is there a plate somewhere in the room?;False;[4];36;
existence;22;149787083;Is there a plate somewhere in the room?;True;[4];36;
existence;22;632759941;Is there a plate somewhere in the room?;False;[4];36;
existence;22;597588706;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;22;730692770;Is there a head of lettuce in the room?;False;[8];36;
existence;22;958076237;Is there a potato in the room?;True;[2];36;
existence;22;279453433;I think a potato is in the room. Is that correct?;False;[2];36;
existence;22;855024311;Is there a knife somewhere nearby?;True;[10];36;
existence;22;117906882;Do we have any knives?;False;[10];36;
existence;23;997692044;Do we have any spoons?;True;[1];36;
existence;23;356704392;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;23;563245027;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;23;250077690;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;23;746546316;Do we have any apples?;True;[9];36;
existence;23;921908890;Is there an apple somewhere nearby?;False;[9];36;
existence;23;156321101;Is there a loaf of bread in the room?;True;[12];36;
existence;23;657376102;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;24;865581105;Please tell me if there is a knife somewhere in the room.;True;[10];36;
existence;24;741195592;Is there a knife somewhere nearby?;False;[10];36;
existence;24;475362719;Is there a potato somewhere nearby?;True;[2];36;
existence;24;238186367;Is there a potato somewhere in the room?;False;[2];36;
existence;24;504858680;Is there a bowl somewhere nearby?;False;[7];36;
existence;24;733034191;Is there a bowl in the room?;True;[7];36;
existence;24;597743037;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;24;638595816;Do we have any eggs?;False;[5];36;
existence;25;548505564;Is there a mug somewhere nearby?;True;[13];36;
existence;25;10588067;I think a mug is in the room. Is that correct?;False;[13];36;
existence;25;290244410;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;25;565876142;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;25;421311146;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;25;107023982;Is there a mug somewhere nearby?;False;[13];36;
existence;25;914053649;Is there a potato somewhere in the room?;True;[2];36;
existence;25;652129531;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;26;53115929;Is there a head of lettuce in the room?;True;[8];36;
existence;26;327122056;Is there a head of lettuce in the room?;False;[8];36;
existence;26;809815946;Is there an apple somewhere nearby?;False;[9];36;
existence;26;481526368;Do we have any apples?;True;[9];36;
existence;26;11568506;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;26;298016833;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;26;888275862;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;26;550381850;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;27;416496920;Is there a plate in the room?;True;[4];36;
existence;27;42952993;Is there a plate somewhere in the room?;False;[4];36;
existence;27;38755615;Do we have any forks?;False;[3];36;
existence;27;143180390;Do we have any forks?;True;[3];36;
existence;27;122557753;Is there a mug somewhere nearby?;True;[13];36;
existence;27;139567110;Is there a mug somewhere in the room?;False;[13];36;
existence;27;40829321;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;27;304377538;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;28;859611213;Is there a mug in the room?;True;[13];36;
existence;28;413871241;I think a mug is in the room. Is that correct?;False;[13];36;
existence;28;412319523;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;28;891278622;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;28;762190328;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;28;22143156;I think a potato is in the room. Is that correct?;True;[2];36;
existence;28;708592219;Is there a potato somewhere in the room?;True;[2];36;
existence;28;374897018;Do we have any potatoes?;False;[2];36;
existence;29;938196866;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;29;165074876;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;29;156628749;Is there a tomato in the room?;True;[6];36;
existence;29;780210567;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;29;222625112;Is there a potato in the room?;False;[2];36;
