question_type;scene_number;seed;question;answer;question_object_ids;container_id
counting;8;818660251;Please tell me how many bowls are around here?;3;[7];36;
counting;8;732117172;Count the number of apples in this room.;0;[9];36;
counting;8;958186769;Please tell me how many apples there are somewhere in the room?;1;[9];36;
counting;8;839852909;There are between 0 and 3 apples in the room. How many are there?;2;[9];36;
counting;8;684923817;How many apples are there in the room?;3;[9];36;
counting;8;583766358;Please tell me how many tomatoes there are somewhere in the room?;0;[6];36;
counting;8;788637700;Please tell me how many tomatoes there are somewhere in the room?;1;[6];36;
counting;8;928919756;There are between 0 and 3 tomatoes in the room. How many are there?;2;[6];36;
counting;8;218055073;Count the number of tomatoes in this room.;3;[6];36;
counting;9;941689977;Please tell me how many mugs there are somewhere in the room?;0;[13];36;
counting;9;501989293;Count the number of mugs in this room.;1;[13];36;
counting;9;569164828;How many mugs are there in the room?;2;[13];36;
counting;9;550637195;Please tell me how many mugs there are somewhere in the room?;3;[13];36;
counting;9;952922230;Please tell me how many mugs are around here?;0;[13];36;
counting;9;288035024;There are between 0 and 3 mugs in the room. How many are there?;1;[13];36;
counting;9;792581578;Please tell me how many mugs are around here?;2;[13];36;
counting;9;50164691;Please tell me how many mugs are around here?;3;[13];36;
counting;9;201666696;Please tell me how many eggs there are somewhere in the room?;0;[5];36;
counting;9;313909136;Please tell me how many eggs are around here?;1;[5];36;
counting;9;697848693;Please tell me how many eggs there are somewhere in the room?;2;[5];36;
counting;9;751628284;Count the number of eggs in this room.;3;[5];36;
counting;9;574898527;Please tell me how many plates are around here?;0;[4];36;
counting;9;188091483;Please tell me how many plates are around here?;1;[4];36;
counting;9;980332081;There are between 0 and 3 plates in the room. How many are there?;2;[4];36;
counting;9;338543807;Count the number of plates in this room.;3;[4];36;
counting;9;297013698;Count the number of forks in this room.;0;[3];36;
counting;9;42066063;Count the number of forks in this room.;1;[3];36;
counting;9;304517194;There are between 0 and 3 forks in the room. How many are there?;2;[3];36;
counting;9;827638225;There are between 0 and 3 forks in the room. How many are there?;3;[3];36;
counting;10;52925206;Please tell me how many eggs there are somewhere in the room?;0;[5];36;
counting;10;491747657;Count the number of eggs in this room.;1;[5];36;
counting;10;124433700;Count the number of eggs in this room.;2;[5];36;
counting;10;428956002;Please tell me how many eggs are around here?;3;[5];36;
counting;10;467469591;How many forks are there in the room?;0;[3];36;
counting;10;624709143;There are between 0 and 3 forks in the room. How many are there?;1;[3];36;
counting;10;912645102;Count the number of forks in this room.;2;[3];36;
counting;10;77994119;Count the number of forks in this room.;3;[3];36;
counting;10;763522601;Count the number of loaves of bread in this room.;0;[12];36;
counting;10;782945123;Please tell me how many loaves of bread there are somewhere in the room?;1;[12];36;
counting;10;949070573;How many loaves of bread are there in the room?;2;[12];36;
counting;10;966683460;Please tell me how many loaves of bread there are somewhere in the room?;3;[12];36;
counting;10;332063260;Please tell me how many forks there are somewhere in the room?;0;[3];36;
counting;10;496406340;Please tell me how many forks are around here?;1;[3];36;
counting;10;409273827;There are between 0 and 3 forks in the room. How many are there?;2;[3];36;
counting;10;338302386;Please tell me how many forks are around here?;3;[3];36;
counting;10;598918424;How many mugs are there in the room?;0;[13];36;
counting;10;23973548;Count the number of mugs in this room.;1;[13];36;
counting;10;932780165;Please tell me how many mugs are around here?;2;[13];36;
counting;10;120104572;Count the number of mugs in this room.;3;[13];36;
counting;10;299292984;How many potatoes are there in the room?;0;[2];36;
counting;10;980319113;Please tell me how many potatoes there are somewhere in the room?;1;[2];36;
counting;10;422063248;Please tell me how many potatoes there are somewhere in the room?;2;[2];36;
counting;10;218080254;How many potatoes are there in the room?;3;[2];36;
counting;10;238629494;Please tell me how many tomatoes are around here?;0;[6];36;
counting;10;701673993;Please tell me how many tomatoes are around here?;1;[6];36;
counting;10;190984467;There are between 0 and 3 tomatoes in the room. How many are there?;2;[6];36;
counting;10;125385055;Please tell me how many tomatoes there are somewhere in the room?;3;[6];36;
counting;11;790755454;Please tell me how many apples are around here?;0;[9];36;
counting;11;709863420;There are between 0 and 3 apples in the room. How many are there?;1;[9];36;
counting;11;94141191;How many apples are there in the room?;2;[9];36;
counting;11;146637382;Count the number of apples in this room.;3;[9];36;
counting;11;960523293;There are between 0 and 3 spoons in the room. How many are there?;0;[1];36;
counting;11;84660206;Count the number of spoons in this room.;1;[1];36;
counting;11;544645789;How many spoons are there in the room?;2;[1];36;
counting;11;118578892;Please tell me how many spoons there are somewhere in the room?;3;[1];36;
counting;11;608844855;Please tell me how many potatoes there are somewhere in the room?;0;[2];36;
counting;11;310414508;How many potatoes are there in the room?;1;[2];36;
counting;11;120595653;How many potatoes are there in the room?;2;[2];36;
counting;11;795692286;Please tell me how many potatoes there are somewhere in the room?;3;[2];36;
counting;11;677474076;How many forks are there in the room?;0;[3];36;
counting;11;322565183;Count the number of forks in this room.;1;[3];36;
counting;11;356003347;There are between 0 and 3 forks in the room. How many are there?;2;[3];36;
counting;11;493385426;Count the number of forks in this room.;3;[3];36;
counting;11;261010393;Count the number of eggs in this room.;0;[5];36;
counting;11;558224073;There are between 0 and 3 eggs in the room. How many are there?;1;[5];36;
counting;11;856270852;Count the number of eggs in this room.;2;[5];36;
counting;11;152991822;Please tell me how many eggs are around here?;3;[5];36;
counting;11;552731456;There are between 0 and 3 potatoes in the room. How many are there?;0;[2];36;
counting;11;33045606;How many potatoes are there in the room?;1;[2];36;
counting;11;60812654;Please tell me how many potatoes there are somewhere in the room?;2;[2];36;
counting;11;75942376;Please tell me how many potatoes there are somewhere in the room?;3;[2];36;
counting;11;557877437;How many spoons are there in the room?;0;[1];36;
counting;11;819346212;Please tell me how many spoons are around here?;1;[1];36;
counting;11;601757857;There are between 0 and 3 spoons in the room. How many are there?;2;[1];36;
counting;11;685509166;There are between 0 and 3 spoons in the room. How many are there?;3;[1];36;
counting;13;288656241;Please tell me how many tomatoes are around here?;0;[6];36;
counting;13;511602865;Count the number of tomatoes in this room.;1;[6];36;
counting;13;949959375;How many tomatoes are there in the room?;2;[6];36;
counting;13;787120045;Please tell me how many tomatoes are around here?;3;[6];36;
counting;14;921433003;There are between 0 and 3 loaves of bread in the room. How many are there?;0;[12];36;
counting;14;76859482;Please tell me how many loaves of bread there are somewhere in the room?;1;[12];36;
counting;14;575830439;Please tell me how many loaves of bread there are somewhere in the room?;2;[12];36;
counting;14;793010981;Please tell me how many loaves of bread there are somewhere in the room?;3;[12];36;
counting;14;955366618;There are between 0 and 3 knives in the room. How many are there?;0;[10];36;
counting;14;214540163;Please tell me how many knives there are somewhere in the room?;1;[10];36;
counting;14;756397408;Count the number of knives in this room.;2;[10];36;
counting;14;766077802;How many knives are there in the room?;3;[10];36;
counting;14;975405385;Please tell me how many forks there are somewhere in the room?;0;[3];36;
counting;14;415339312;Please tell me how many forks there are somewhere in the room?;1;[3];36;
counting;14;115895709;Count the number of forks in this room.;2;[3];36;
counting;14;506027644;Please tell me how many forks there are somewhere in the room?;3;[3];36;
counting;14;721776052;There are between 0 and 3 forks in the room. How many are there?;0;[3];36;
counting;14;37166860;Please tell me how many forks there are somewhere in the room?;1;[3];36;
counting;14;315416770;Please tell me how many forks are around here?;2;[3];36;
counting;14;757523425;There are between 0 and 3 forks in the room. How many are there?;3;[3];36;
counting;14;327613938;Count the number of apples in this room.;0;[9];36;
counting;14;364358572;Please tell me how many apples there are somewhere in the room?;1;[9];36;
counting;14;540700098;Please tell me how many apples there are somewhere in the room?;2;[9];36;
counting;14;554264174;There are between 0 and 3 apples in the room. How many are there?;3;[9];36;
counting;14;704640898;How many bowls are there in the room?;0;[7];36;
counting;14;186185753;Please tell me how many bowls are around here?;1;[7];36;
counting;14;769509808;Please tell me how many bowls are around here?;2;[7];36;
counting;14;204576331;How many bowls are there in the room?;3;[7];36;
counting;16;969898594;There are between 0 and 3 heads of lettuce in the room. How many are there?;0;[8];36;
counting;16;395765406;How many heads of lettuce are there in the room?;1;[8];36;
counting;16;148995566;Please tell me how many heads of lettuce there are somewhere in the room?;2;[8];36;
counting;16;499357958;Please tell me how many heads of lettuce are around here?;3;[8];36;
counting;16;592874260;Please tell me how many mugs are around here?;0;[13];36;
counting;16;708017687;Count the number of mugs in this room.;1;[13];36;
counting;16;142921650;Please tell me how many mugs there are somewhere in the room?;2;[13];36;
counting;16;650581037;There are between 0 and 3 mugs in the room. How many are there?;3;[13];36;
counting;16;520539819;Count the number of tomatoes in this room.;0;[6];36;
counting;16;430952976;Please tell me how many tomatoes there are somewhere in the room?;1;[6];36;
counting;16;159483519;Please tell me how many tomatoes are around here?;2;[6];36;
counting;16;692027356;Count the number of tomatoes in this room.;3;[6];36;
